Time,Actor Type,Actor ID,X,Y
1.0000100135803223,Vehicle,1032,-0.000579833984375,0.0
1.0000100135803223,Vehicle,1033,-0.496612548828125,-0.0338134765625
1.0000100135803223,Vehicle,1034,-0.006805419921875,-0.30908203125
2.000000238418579,Vehicle,1032,0.071502685546875,1.53131103515625
2.000000238418579,Vehicle,1033,-4.040252685546875,-0.2188720703125
2.000000238418579,Vehicle,1034,-0.07891845703125,-3.57830810546875
3.0000178813934326,Vehicle,1032,0.3814544677734375,4.3988037109375
3.0000178813934326,Vehicle,1033,-10.303466796875,-0.446014404296875
3.0000178813934326,Vehicle,1034,-0.0718841552734375,-10.29449462890625
4.000693321228027,Vehicle,1032,3.0105438232421875,8.732086181640625
4.000693321228027,Vehicle,1033,-14.274627685546875,-0.529754638671875
4.000693321228027,Vehicle,1034,0.046844482421875,-17.519683837890625
5.000698566436768,Vehicle,1032,10.803451538085938,10.047576904296875
5.000698566436768,Vehicle,1033,-14.560577392578125,-0.534820556640625
5.000698566436768,Vehicle,1034,0.165069580078125,-23.3040771484375
6.000699043273926,Vehicle,1032,18.755859375,10.058013916015625
6.000699043273926,Vehicle,1033,-14.560592651367188,-0.534820556640625
6.000699043273926,Vehicle,1034,0.2920684814453125,-29.031402587890625
7.000692844390869,Vehicle,1032,26.319686889648438,10.116851806640625
7.000692844390869,Vehicle,1033,-14.561935424804688,-0.53485107421875
7.000692844390869,Vehicle,1034,0.32275390625,-30.423095703125
8.000699043273926,Vehicle,1032,32.99609375,10.1805419921875
8.000699043273926,Vehicle,1033,-15.94647216796875,-0.560760498046875
8.000699043273926,Vehicle,1034,0.3227691650390625,-30.423675537109375
9.000023603439331,Vehicle,1032,38.806732177734375,10.239105224609375
9.000023603439331,Vehicle,1033,-20.121902465820312,-0.625335693359375
9.000023603439331,Vehicle,1034,0.3227691650390625,-30.423675537109375
10.000558137893677,Vehicle,1032,42.90452575683594,10.28106689453125
10.000558137893677,Vehicle,1033,-24.650909423828125,-0.9776611328125
10.000558137893677,Vehicle,1034,0.3227691650390625,-30.423675537109375
11.000664710998535,Vehicle,1032,47.20060729980469,10.324920654296875
11.000664710998535,Vehicle,1033,-29.02447509765625,-5.5013427734375
11.000664710998535,Vehicle,1034,0.3227691650390625,-30.423675537109375
12.000305414199829,Vehicle,1032,52.261016845703125,10.376708984375
12.000305414199829,Vehicle,1033,-28.359222412109375,-12.965728759765625
12.000305414199829,Vehicle,1034,0.3227691650390625,-30.423675537109375
13.000385999679565,Vehicle,1032,60.35276794433594,10.460205078125
13.000385999679565,Vehicle,1033,-28.3775634765625,-20.90191650390625
13.000385999679565,Vehicle,1034,0.3227691650390625,-30.423675537109375
14.000265121459961,Vehicle,1032,68.28721618652344,10.544219970703125
14.000265121459961,Vehicle,1033,-28.2462158203125,-28.695098876953125
14.000265121459961,Vehicle,1034,0.3227691650390625,-30.423675537109375
15.000799179077148,Vehicle,1032,76.07398986816406,10.63861083984375
15.000799179077148,Vehicle,1033,-28.082077026367188,-36.370941162109375
15.000799179077148,Vehicle,1034,0.3227691650390625,-30.423675537109375
16.00085687637329,Vehicle,1032,84.09510803222656,11.084625244140625
16.00085687637329,Vehicle,1033,-27.922409057617188,-43.515228271484375
16.00085687637329,Vehicle,1034,0.3227691650390625,-30.423675537109375
17.000879764556885,Vehicle,1032,91.71150207519531,13.404693603515625
17.000879764556885,Vehicle,1033,-27.091995239257812,-49.6888427734375
17.000879764556885,Vehicle,1034,0.3227691650390625,-30.423675537109375
18.000094175338745,Vehicle,1032,98.11994934082031,18.096343994140625
18.000094175338745,Vehicle,1033,-22.42645263671875,-53.3812255859375
18.000094175338745,Vehicle,1034,0.3227691650390625,-30.423675537109375
19.000542402267456,Vehicle,1032,102.66773986816406,24.497772216796875
19.000542402267456,Vehicle,1033,-12.478546142578125,-53.377593994140625
19.000542402267456,Vehicle,1034,0.3227691650390625,-30.423675537109375
20.000541925430298,Vehicle,1032,105.78913879394531,31.9210205078125
20.000541925430298,Vehicle,1033,1.1882171630859375,-53.4541015625
20.000541925430298,Vehicle,1034,0.3227691650390625,-30.423675537109375
21.000550031661987,Vehicle,1032,107.88047790527344,39.371124267578125
21.000550031661987,Vehicle,1033,17.339492797851562,-53.477264404296875
21.000550031661987,Vehicle,1034,0.3227691650390625,-30.423675537109375
22.000545263290405,Vehicle,1032,108.87944030761719,45.889923095703125
22.000545263290405,Vehicle,1033,35.5164794921875,-52.2796630859375
22.000545263290405,Vehicle,1034,0.3227691650390625,-30.423675537109375
23.000152349472046,Vehicle,1032,109.21412658691406,51.822967529296875
23.000152349472046,Vehicle,1033,55.721954345703125,-47.8126220703125
23.000152349472046,Vehicle,1034,0.3227691650390625,-30.423675537109375
24.000664710998535,Vehicle,1032,109.27268981933594,56.045501708984375
24.000664710998535,Vehicle,1033,76.29873657226562,-39.573455810546875
24.000664710998535,Vehicle,1034,0.3227691650390625,-30.423675537109375
25.000670433044434,Vehicle,1032,109.27677917480469,60.4276123046875
25.000670433044434,Vehicle,1033,96.58517456054688,-27.010040283203125
25.000670433044434,Vehicle,1034,0.3227691650390625,-30.423675537109375
26.000561952590942,Vehicle,1032,109.24967956542969,65.30535888671875
26.000561952590942,Vehicle,1033,114.35238647460938,-10.715606689453125
26.000561952590942,Vehicle,1034,0.3227691650390625,-30.423675537109375
27.000563383102417,Vehicle,1032,109.18840026855469,73.20848083496094
27.000563383102417,Vehicle,1033,128.9189453125,8.5687255859375
27.000563383102417,Vehicle,1034,0.3227691650390625,-30.423675537109375
28.000585794448853,Vehicle,1032,109.12025451660156,81.10006713867188
28.000585794448853,Vehicle,1033,139.3594970703125,29.342987060546875
28.000585794448853,Vehicle,1034,0.3227691650390625,-30.423675537109375
29.000566482543945,Vehicle,1032,109.04920959472656,89.108642578125
29.000566482543945,Vehicle,1033,144.97817993164062,47.862060546875
29.000566482543945,Vehicle,1034,0.3227691650390625,-30.423675537109375
30.000568389892578,Vehicle,1032,108.97883605957031,97.04405212402344
30.000568389892578,Vehicle,1033,147.51287841796875,63.24711608886719
30.000568389892578,Vehicle,1034,0.3227691650390625,-30.423675537109375
