Time,Actor Type,Actor ID,X,Y
1.0000829696655273,Vehicle,1448,6.103515625e-05,-0.000335693359375
1.0000829696655273,Vehicle,1449,0.002105712890625,-0.42840576171875
1.0000829696655273,Vehicle,1450,0.525238037109375,-0.0009765625
2.000622272491455,Vehicle,1448,-1.53582763671875,-0.109710693359375
2.000622272491455,Vehicle,1449,0.0388031005859375,-3.28759765625
2.000622272491455,Vehicle,1450,3.5296783447265625,0.0013427734375
3.0002081394195557,Vehicle,1448,-4.3281097412109375,-0.273406982421875
3.0002081394195557,Vehicle,1449,0.1258697509765625,-8.877044677734375
3.0002081394195557,Vehicle,1450,8.873550415039062,0.008941650390625
4.0004072189331055,Vehicle,1448,-9.85125732421875,-0.4512939453125
4.0004072189331055,Vehicle,1449,0.24066162109375,-14.492462158203125
4.0004072189331055,Vehicle,1450,13.778244018554688,0.018341064453125
5.000326871871948,Vehicle,1448,-17.833084106445312,-0.460693359375
5.000326871871948,Vehicle,1449,0.3449554443359375,-19.281707763671875
5.000326871871948,Vehicle,1450,13.9696044921875,0.018768310546875
6.000277280807495,Vehicle,1448,-25.4761962890625,-0.479736328125
6.000277280807495,Vehicle,1449,0.43743896484375,-23.427947998046875
6.000277280807495,Vehicle,1450,13.9696044921875,0.018768310546875
7.000813007354736,Vehicle,1448,-33.59938049316406,-0.49847412109375
7.000813007354736,Vehicle,1449,0.6409454345703125,-27.368011474609375
7.000813007354736,Vehicle,1450,13.9696044921875,0.018768310546875
8.000818490982056,Vehicle,1448,-41.36787414550781,-0.51666259765625
8.000818490982056,Vehicle,1449,1.6191864013671875,-32.14764404296875
8.000818490982056,Vehicle,1450,13.9696044921875,0.018768310546875
9.000247478485107,Vehicle,1448,-49.54827880859375,-0.52752685546875
9.000247478485107,Vehicle,1449,7.6938629150390625,-34.514984130859375
9.000247478485107,Vehicle,1450,13.9696044921875,0.018768310546875
10.000203132629395,Vehicle,1448,-57.37779235839844,-0.246124267578125
10.000203132629395,Vehicle,1449,14.762451171875,-32.28802490234375
10.000203132629395,Vehicle,1450,13.9696044921875,0.018768310546875
11.000207662582397,Vehicle,1448,-65.20396423339844,0.531005859375
11.000207662582397,Vehicle,1449,21.395965576171875,-35.558319091796875
11.000207662582397,Vehicle,1450,13.9696044921875,0.018768310546875
12.000228881835938,Vehicle,1448,-73.0440673828125,1.89483642578125
12.000228881835938,Vehicle,1449,26.6953125,-35.125701904296875
12.000228881835938,Vehicle,1450,13.9696044921875,0.018768310546875
13.000300645828247,Vehicle,1448,-80.77268981933594,3.92303466796875
13.000300645828247,Vehicle,1449,33.271087646484375,-34.73846435546875
13.000300645828247,Vehicle,1450,13.9696044921875,0.018768310546875
14.000138998031616,Vehicle,1448,-88.21599578857422,6.530120849609375
14.000138998031616,Vehicle,1449,36.48497009277344,-34.67919921875
14.000138998031616,Vehicle,1450,13.9696044921875,0.018768310546875
15.00014328956604,Vehicle,1448,-95.45014190673828,9.7109375
15.00014328956604,Vehicle,1449,39.07942199707031,-34.6148681640625
15.00014328956604,Vehicle,1450,13.9696044921875,0.018768310546875
16.000001192092896,Vehicle,1448,-102.59011840820312,13.56793212890625
16.000001192092896,Vehicle,1449,39.080078125,-34.614837646484375
16.000001192092896,Vehicle,1450,13.9696044921875,0.018768310546875
17.000003576278687,Vehicle,1448,-108.92046356201172,17.66943359375
17.000003576278687,Vehicle,1449,39.080078125,-34.614837646484375
17.000003576278687,Vehicle,1450,13.9696044921875,0.018768310546875
18.00000238418579,Vehicle,1448,-115.36094665527344,22.59820556640625
18.00000238418579,Vehicle,1449,39.080078125,-34.614837646484375
18.00000238418579,Vehicle,1450,13.9696044921875,0.018768310546875
19.00053834915161,Vehicle,1448,-121.26036834716797,27.989593505859375
