Time,Actor Type,Actor ID,X,Y
1.0008466243743896,Vehicle,444,6.103515625e-05,-0.000457763671875
1.0008466243743896,Vehicle,445,0.78472900390625,-0.003692626953125
1.0008466243743896,Vehicle,446,0.00567626953125,-0.217437744140625
2.0008418560028076,Vehicle,444,-1.4136962890625,-0.044036865234375
2.0008418560028076,Vehicle,445,4.2899627685546875,-0.00408935546875
2.0008418560028076,Vehicle,446,0.072845458984375,-2.723785400390625
3.000950574874878,Vehicle,444,-4.1790313720703125,-0.14642333984375
3.000950574874878,Vehicle,445,10.17431640625,0.001861572265625
3.000950574874878,Vehicle,446,0.207244873046875,-7.960662841796875
4.0009565353393555,Vehicle,444,-9.4345703125,-0.3062744140625
4.0009565353393555,Vehicle,445,16.098922729492188,0.014556884765625
4.0009565353393555,Vehicle,446,0.312286376953125,-12.279266357421875
5.000340700149536,Vehicle,444,-16.861053466796875,-0.444854736328125
5.000340700149536,Vehicle,445,18.805343627929688,0.01861572265625
5.000340700149536,Vehicle,446,0.31280517578125,-12.29693603515625
6.00033974647522,Vehicle,444,-23.191375732421875,-0.524566650390625
6.00033974647522,Vehicle,445,18.805953979492188,0.01861572265625
6.00033974647522,Vehicle,446,0.31280517578125,-12.29693603515625
7.000767946243286,Vehicle,444,-27.030746459960938,-0.567840576171875
7.000767946243286,Vehicle,445,18.805953979492188,0.01861572265625
7.000767946243286,Vehicle,446,0.31280517578125,-12.29693603515625
8.000604391098022,Vehicle,444,-28.446395874023438,-0.58319091796875
8.000604391098022,Vehicle,445,18.805953979492188,0.01861572265625
8.000604391098022,Vehicle,446,0.31280517578125,-12.29693603515625
9.000910758972168,Vehicle,444,-30.877960205078125,-0.609527587890625
9.000910758972168,Vehicle,445,18.805953979492188,0.01861572265625
9.000910758972168,Vehicle,446,0.31280517578125,-12.29693603515625
10.000084400177002,Vehicle,444,-35.12812805175781,-0.654449462890625
10.000084400177002,Vehicle,445,18.805953979492188,0.01861572265625
10.000084400177002,Vehicle,446,0.31280517578125,-12.29693603515625
11.000119686126709,Vehicle,444,-39.087860107421875,-1.00494384765625
11.000119686126709,Vehicle,445,18.805953979492188,0.01861572265625
11.000119686126709,Vehicle,446,0.31280517578125,-12.29693603515625
